@relation 'camel_acdc_prediction_change (version 1) _new - Copy-weka.filters.unsupervised.attribute.Remove-R1,9-10-weka.filters.supervised.instance.SMOTE-C2-K5-P3317.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P38714.0-S1-weka.filters.unsupervised.attribute.Reorder-R1,6,2,3,4,7,5-weka.filters.unsupervised.attribute.Add-NConcern_Overload-C3-W1.0-weka.filters.unsupervised.attribute.Add-NScattered_Parasitic_Functionality-C5-W1.0-weka.filters.unsupervised.attribute.Add-NDependency_Cycle-C10-W1.0-weka.filters.unsupervised.instance.Resample-S1-Z5.5'

@attribute label {a,b,c}
@attribute Logical_Dependency numeric
@attribute Concern_Overload numeric
@attribute Link_Overload numeric
@attribute Scattered_Parasitic_Functionality numeric
@attribute Unused_Interface numeric
@attribute Brick_Functionality_Overload numeric
@attribute Clone_Comp numeric
@attribute Sloopy_Delegation numeric
@attribute Dependency_Cycle numeric

@data
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
b,0,0,1,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,1,0,0,0
c,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
c,0,0,0.820749,0,0,0,0,0.258574,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,1,0,1,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,1,0,0,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,1,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0.921661,0,0,1,0,1,0
c,0,0,0,0,0,1,0,1,0
b,0,0,1,0,0,1,0,1,0
a,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,1,0,0,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,1,0,1,0
a,0,0,0,0,0,1,0,1,0
c,0,0,1,0,0,0.66962,0,0.293546,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0.016676,0,1,0
a,0,0,0,0,0,1,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,1,0,0,0
a,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,1,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
b,0,0,1,0,0,1,0,1,0
c,0,0,0.330682,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,1,0,0,1,0,1,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0.701571,0,1,0
a,0,0,0,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,1,0,0,1,0,1,0
b,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0.50394,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0.854343,0,1,0
a,0,0,0,0,0,0,0,1,0
c,0,0,1,0,0,1,0,1,0
c,0,0,0.753409,0,0,0,0,0.973634,0
c,0,0,0.921661,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
c,0,0,0.282934,0,0,1,0,1,0
c,0,0,0,0,0,0,0,1,0
b,0,0,1,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,1,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0.238573,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
c,0,0,0.681212,0,0,1,0,1,0
a,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0.205871,0,1,0
b,0,0,0,0,0,1,0,0,0
c,0,0,0,0,0,1,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,1,0,0,0
b,0,0,0,0,0,0,0,1,0
b,0,0,1,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0.510876,0,0,1,0,1,0
a,0,0,0,0,0,1,0,0,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0.771838,0,1,0
c,0,0,0.069779,0,0,0,0,0.12714,0
a,0,0,0,0,0,0,0,1,0
c,0,0,1,0,0,0.184001,0,0.877919,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0.282934,0,0,1,0,1,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0.657683,0,0,0,0,0.232765,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,1,0,1,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,1,0,1,0
c,0,0,0.539448,0,0,1,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,1,0,1,0
b,0,0,1,0,0,0,0,0,0
c,0,0,0,0,0,0.965258,0,1,0
c,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
b,0,0,1,0,0,1,0,0,0
c,0,0,0.11627,0,0,1,0,1,0
b,0,0,1,0,0,1,0,0,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
c,0,0,1,0,0,1,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0.90084,0,0,0,0,0.513154,0
c,0,0,0,0,0,0,0,1,0
c,0,0,0.545595,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,1,0
c,0,0,0.044666,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0.892499,0,0,1,0,1,0
c,0,0,1,0,0,1,0,1,0
c,0,0,0.266646,0,0,1,0,1,0
c,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,1,0,0,0
a,0,0,0,0,0,1,0,0,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
c,0,0,0.31564,0,0,1,0,1,0
b,0,0,1,0,0,1,0,0,0
a,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,1,0,1,0
a,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
c,0,0,0.184508,0,0,1,0,1,0
c,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
c,0,0,0.611233,0,0,1,0,1,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
c,0,0,0.703194,0,0,1,0,1,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0.652193,0,1,0
b,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
c,0,0,0,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,1,0,0.652192,0
c,0,0,0.395572,0,0,0,0,0.415659,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,1,0,1,0
b,0,0,1,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
c,0,0,0,0,0,0,0,0,?
c,0.637447,0,1,0,0,0.58958,1,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,1,?
c,0,0,0.127768,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0,?
b,0,0,0,0.980364,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
c,1,0,0,0,0,0,0,0.698353,?
c,1,0,1,0,0,1,1,0,?
c,1,0,1,0,0,1,1,0.308376,?
a,0,0,1,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0,?
c,1,0,1,0,0,1,1,0,?
c,0,0,0,0,0,0,0.118266,0,?
c,0,0,0.287195,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
c,0,0,0,0,0,0,0.667316,0,?
c,1,0,0,0,0,0,0,0.692692,?
a,0,0,0,0,0,0,0,0,?
c,1,1,1,0,0,1,1,0,?
b,1,0,1,0,0,1,1,1,?
b,0,0,0,0,0,0,0,0,?
c,0.99055,0,0,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
c,1,0,1,0,0,1,1,1,?
b,0,0,1,0.580219,0,0,0,0,?
a,1,0,0,0,0,0,0,0,?
c,1,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
c,0.263093,0,0,0,0,0,0,0,?
b,0,0,1,0,0,0,1,0,?
c,1,0,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
a,1,0,1,0,0,1,0,0,?
b,0,1,0,0,0,0,0,1,?
a,1,0,1,0,0,1,0,0,?
a,0,0,0,0,0,0,0,0,?
a,1,0,1,0,0,1,0,0,?
c,0.780346,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0,?
b,0,0,0.187529,0,0,0,1,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0,?
a,0,0,1,0,0,0,0,0,?
c,0,0,0.44376,0,0,0,0,0,?
c,0.040044,0,0,0,0,0,0,0.122062,?
c,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
c,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
b,0.941689,0,1,0,0,0,0,0,?
b,1,0,1,0,0,1,0,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,0,0,?
a,1,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
c,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
c,1,0,1,0,0,1,0.757998,0,?
c,1,1,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0.382883,?
c,0,0,1,0,0,0,0.769243,0,?
b,1,0,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
a,1,0,1,0,0,1,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
b,0,0,1,0,0,0,0.524515,0,?
a,1,0,1,0,0,1,0,0,?
b,0,0,1,0,0,0,0,0,?
b,1,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
a,1,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
c,1,0.643505,1,0,0,1,1,0,?
b,0,0,1,0,0,0,0,0,?
c,1,0,1,0,0,1,1,1,?
c,0,0.178556,0,0,0,0,0,0,?
c,0,0,0,0,0,0,0,0,?
b,1,0,0.932682,0,0,0,0,1,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,0,0,?
c,0,0,0,0,0,0,0,0,?
c,1,1,1,0,0,1,1,0.238993,?
b,0,0,0,0,0,0,0.419901,0,?
a,0,0,0,0,0,0,0,0,?
c,0,0,0.831361,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0.780788,?
c,1,0,1,0,0,1,0.861472,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
b,1,0,1,0,0,1,0,0,?
b,0,0,1,0,0,0,0,0,?
c,0,0.37586,0,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
b,0,0,1,0.481977,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
b,1,0,1,0,0,1,0,0,?
c,1,0,1,0,0,1,1,0.57595,?
c,1,0,1,0,0,1,1,0.741069,?
c,1,0,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0,?
b,0,0,0,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,1,?
a,0,0,1,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
b,1,0,1,0,0,1,1,1,?
c,0,0,0.730141,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0,?
c,0.303004,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,0.358003,0,0,0,0,1,?
b,1,0,1,0,0,1,0,0,?
a,0,0,0,0,0,0,0,0,?
c,0,0,0.079655,0,0,0,1,0,?
b,0,0,1,0,0,0,0,0,?
b,1,0,1,0,0,1,0,0,?
a,0,0,1,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0.437332,?
c,1,0,1,0,0,1,1,0,?
a,1,0,1,0,0,1,0,0,?
a,0,0,1,0,0,0,0,0,?
b,0,0,1,0,0,0,0.890837,0,?
c,1,0,1,0,0,1,0.682089,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
c,0,0,0.03245,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0.125621,?
a,0,0,0,0,0,0,0,0,?
c,0,0.763452,0,0,0,0,0.675599,0,?
c,0,0,0.521039,0,0,0,0.433401,0,?
a,1,0,1,0,0,1,0,0,?
b,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
c,0,0,0,0,0,0,0,0,?
c,0,0,0,0,0,0,0.392694,0,?
c,1,0,1,0,0,1,1,1,?
a,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
b,1,1,0.670488,0,0,0,0,0,?
b,1,0.484115,1,0,0,0,1,0,?
b,1,0,1,0,0,1,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
c,0,0,0,0,0,0,0.973924,0,?
b,0,0,1,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
a,1,0,1,0,0,1,0,0,?
b,0,1,0,0,0,0,0,0.740035,?
c,1,0,1,0,0,1,0.680138,0,?
c,1,1,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
a,1,0,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,0,0,0,0,0,0.416279,?
a,1,0,1,0,0,1,0,0,?
a,0,0,1,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0,?
b,0,0,0,0,0,0,0,0.278784,?
a,0,0,1,0,0,0,0,0,?
b,1,0,1,0,0,1,1,1,?
b,0,0,0,0,0,0,1,0,?
c,1,1,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0,?
a,1,0,1,0,0,1,0,0,?
a,1,0,1,0,0,1,1,0,?
c,1,0.150383,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
c,0.745271,0,0,0,0,0,0,0.278145,?
a,0,1,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
c,0,0.546747,0,0,0,0,0,0,?
c,0.99055,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
b,0,0.207652,0,0,0,0,0,0,?
b,1,0,1,0,0,1,0,0,?
c,0,0.26547,0,0,0,0,0,0,?
c,0.852904,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,0,1,0,0,0,0,0,0,?
a,1,0,1,0,0,1,0,0,?
a,0,0,1,0,0,0,0,0,?
b,1,0,1,0,0,1,1,1,?
b,1,0,0,0,0,0,0,0,?
c,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,0,0,0,0,0,1,?
b,1,0,1,0,0,1,0,0,?
b,0,0,1,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
c,1,1,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0,?
a,1,0,1,0,0,1,0,0,?
a,0,0,0,0,0,0,0,0,?
a,1,0,1,0,0,1,1,1,?
a,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,0,0,0,0,0,0.409486,?
b,1,0,0,0,0,0,0,0,?
c,1,0,0,0,0,0,0,0,?
c,0.26928,0,0,0,0,0,0,0.637287,?
c,1,0,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,1,?
a,0,0,1,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
c,1,0,1,0,0,1,1,0.880236,?
b,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,0.793987,0,?
a,0,0,1,0,0,0,0,0,?
a,1,0,1,0,0,1,0,0,?
b,1,0.834574,1,0,0,0,0,0,?
b,0,0,0.26,0,0,0,1,0,?
a,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
c,0,0,0,0,0,0,0,0,?
c,1,0.118094,1,0,0,1,1,0,?
b,1,0,1,0,0,0.229916,1,0,?
c,0,0,0,0,0,0,0.730447,0,?
a,0,0,0,0,0,0,0,0,?
a,1,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0,?
a,0,1,1,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
a,1,0,1,0,0,1,1,0,?
b,0,0,1,0,0,0,0,1,?
b,0,1,0,0,0,0,0,1,?
a,0,0,0,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
b,0,0,0.353596,0,0,0,1,0,?
c,1,0,1,0,0,1,1,0,?
b,1,0,0,0,0,0,0,0.81503,?
b,0,0,1,0,0,0,0,0,?
c,0.724178,0,0,0,0,0,0,0,?
a,1,0,1,0,0,1,0,1,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,0,0,?
b,1,0,1,0,0,1,0,0,?
a,0,0,1,0,0,0,0,0,?
c,0,0,0.376072,0,0,0,0.443326,0,?
b,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,1,?
c,0.881416,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
c,0,0,0.755941,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0,?
a,0,0,1,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
b,0,1,0,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
c,1,0,1,0,0,1,1,1,?
b,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
c,1,0.690351,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
b,0,0,0.788248,0,0,0,1,0,?
b,1,0,1,0,0,1,1,1,?
c,1,0,1,0,0,1,1,0.437255,?
a,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
c,1,1,1,0,0,1,1,0.917873,?
a,1,0,1,0,0,1,0,0,?
b,1,0.75982,1,0,0,0,1,0,?
b,1,0,1,0,0,1,0,0,?
a,0,0,0,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
c,1,1,1,0,0,1,1,0,?
a,1,0,1,0,0,0,1,0,?
a,0,0,0,0,0,0,0,0,?
c,0.326896,0,1,0,0,0.669863,1,0,?
b,1,0,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
c,0,0,0.968878,0,0,0,0,0,?
c,1,0.227147,1,0,0,1,1,0,?
b,0,0,1,0,0,0,0,0,?
c,0,0,1,0,0,0,0.832994,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,1,?
a,0,0,1,0,0,0,0,0,?
b,1,0,1,0,0,1,1,1,?
a,0,0,0,0,0,0,0,0,?
a,1,1,1,0,0,0,0,1,?
b,0,0,1,0,0,0,0,0,?
c,0,0,0,0,0,0,0.684693,0,?
c,0,0,0,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0,?
b,0,0,0,0,0,0,1,0,?
b,0,0,1,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
b,0,0,1,0,0,0,0,0.149096,?
a,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
b,0,0,1,0,0,0,0.764192,0,?
a,0,0,0,0,0,0,0,0,?
c,0.988875,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0,?
b,1,0,1,0,0,1,1,0,?
a,0,0,1,0,0,0,0,0,?
b,1,0,1,0,0,1,0,0,?
a,1,0,1,0,0,1,0,0,?
c,0,0,0.776149,0,0,0,1,0,?
c,1,0,1,0,0,1,1,0,?
c,1,0,1,0,0,1,1,0,?
a,1,0,1,0,0,1,1,0,?
b,0,0,0,0,0,0,0,0,?
c,0,0,0.541956,0,0,0,0.471608,0,?
b,0,0,1,0,0,0,0,0,?
b,1,0,1,0,0,1,1,0,?
a,0,0,0,0,0,0,0,0,?
c,1,0,1,0,0,1,1,0.040829,?
a,1,0,0,0,0,0,1,1,?
b,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0,?
a,0,0,0,0,0,0,0,0,?
b,0,0,0,0,0,0,0,0.738032,?
b,1,0,1,0,0,1,1,0,?
a,1,0,1,0,0,1,0,0,?
b,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,0,0,?
c,1,1,1,0,0,1,1,0,?
b,1,0,1,0,0,1,0,0,?
b,0,0,0,0,0,0,1,0,?
a,0,0,0,0,0,0,0,0,?
b,1,0,1,0,0,1,0,0,?
c,1,0,1,0,0,1,1,1,?
c,1,1,1,0,0,1,1,0.838216,?
a,0,0,1,0,0,0,0,0,?
a,0,0,1,0,0,0,0,0,?
c,0,0,0,0,0,0,1,0,?
a,0,0,1,0,0,0,0,0,?
c,1,0,1,0,0,1,1,1,?
c,1,0,1,0,0,1,1,1,?
c,1,0,1,0,0,1,1,0,?
c,1,0,1,0,0,1,0.758407,0,?
b,0,0,1,0,0,0,0,0,?
c,0,0.769556,0,0,0,0,0,0,?
a,1,0,1,0,0,0,1,0,?
c,1,0,1,0,0,1,1,1,?
a,0,0,1,0,0,0,0,0,?
