@relation 'hadoop_arc_prediction_change-weka.filters.unsupervised.attribute.Remove-R2,11-13-weka.filters.supervised.instance.SMOTE-C1-K5-P3395.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P474.0-S1-weka.filters.unsupervised.instance.Resample-S1-Z35.7-weka.filters.unsupervised.attribute.Add-NDependency_Cycle-Clast-W1.0'

@attribute Label {a,b,c}
@attribute Logical_Dependency numeric
@attribute Concern_Overload numeric
@attribute Link_Overload numeric
@attribute Scattered_Parasitic_Functionality numeric
@attribute Unused_Interface numeric
@attribute Brick_Functionality_Overload numeric
@attribute Clone_Comp numeric
@attribute Sloopy_Delegation numeric
@attribute Dependency_Cycle numeric

@data
a,0,0,0,0,0,0,0,0,0
b,1,0,1,0,0,1,0.772093,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
c,1,1,1,0,0,0.748209,1,1,0
a,1,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
b,1,1,1,0,0,0,0,1,0
b,1,0,1,0,0,1,0,1,0
c,1,1,1,0,0,1,1,1,0
b,1,0,0,0,0,1,0,0,0
c,0,0,0,0,0,0,0,0.996252,0
b,1,0,0,0,0,0,0,0,0
b,1,0,0,0,0,1,1,1,0
a,0,0,0,0,0,0,0,0,0
c,0.312127,0,0,0,0,0,0,0.620184,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,1,1,1,0,0,1,1,1,0
b,0,0,0,0,0,0,0,1,0
c,1,0,1,0,0,1,0,1,0
a,1,0,1,0,0,1,0,1,0
b,1,0,1,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
a,1,0,1,0,0,1,0,0,0
c,1,0,1,0,0,0.050047,0,1,0
c,1,0,0,0,0,0.380116,0,1,0
a,0,0,0,0,0,0,0,0,0
c,1,1,1,0,0,1,1,1,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
c,1,1,1,0,0,1,1,1,0
b,1,1,0,0,0,0,0,1,0
c,1,0.08671,1,0,0,1,0,1,0
b,0,0,0,0,0,0,0,0,0
b,1,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,1,0,0.77575,0,0,1,0,0,0
b,0,0,0,0,0,0,0,0,0
a,1,0,1,0,0,1,0,0,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,1,0,1,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
c,1,1,1,0,0,1,1,1,0
c,1,0,0,0,0,1,0,1,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,1,0,1,0,0,1,0,1,0
b,1,0,1,0,0,0,1,1,0
c,1,0,0,0,0,1,0,1,0
a,1,0,1,0,0,1,0,0,0
a,1,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,1,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
c,1,0,1,0,0,0.866438,0,1,0
a,1,0,1,0,0,1,0,0,0
a,1,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,1,0.620191,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
c,1,0,0.251937,0,0,1,0,1,0
c,1,1,1,0,0,0.748209,1,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,1,1,1,0,0,1,1,0.731251,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
c,1,0,0.076391,0,0,1,0,1,0
c,1,0,0,0,0,1,0,1,0
c,1,0,0,0,0,1,0,1,0
b,1,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,1,0,1,0,0,1,0,0,0
b,1,0,1,0,0,1,0,0,0
b,1,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
b,0.750172,0,1,0,0,0,0,1,0
c,0.190058,0.064109,1,0,0,0,0,1,0
c,1,0,0,0,0,1,0,1,0
b,1,0,0,0,0,0,0,1,0
b,1,0,0,0,0,0,0,1,0
a,1,0,0,0,0,1,0,0,0
c,1,1,1,0,0,1,1,1,0
b,0,1,0,0,0,0,0,1,0
c,1,1,1,0,0,1,1,1,0
a,0,0,0,0,0,0,0,0,0
b,1,0,1,0,0,1,0.846652,0,0
b,0,0,0,0,0,0,0,0,0
b,0,1,0,0,0,0,1,0,0
b,0,0,0,0,0,0,0,0,0
c,1,1,1,0,0,1,0.121002,1,0
c,0.201987,1,1,0,0,0,0.525722,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
c,1,1,1,0,0,0,0.930418,0.634159,0
b,1,0,0,0,0,0,0,1,0
b,1,0,1,0,0,1,0,1,0
c,1,1,1,0,0,0,1,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
c,1,1,1,0,0,0.805372,1,1,0
b,0,0,0,0,0,0,1,0,0
c,1,0,1,0,0,1,0,1,0
b,1,0,0,0,0,1,0,1,0
c,0,0.251965,0.597482,0,0,0,0,1,0
b,1,0,0,0,0,0,0,0,0
b,1,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,1,0,0,0,0,0,0,1,0
a,0,0,1,0,0,0,0,1,0
b,1,0,0,0,0,0,0,0,0
c,1,0,0,0,0,1,0,1,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,1,0,1,0,0,1,0,0,0
b,0,1,0,0,0,0,0.386592,1,0
b,0,0,0,0,0,0,0,0,0
b,0,1,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,1,0,0,0,0,1,0.44326,0
b,1,0,0.389184,0,0,0,0,0,0
b,1,0,0,0,0,0,0,1,0
b,1,0,0,0,0,0,0,1,0
c,1,0,0,0,0,1,0,1,0
b,1,0,0,0,0,0,0,0,0
c,1,1,1,0,0,1,1,1,0
a,0,0,1,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0.882106,0,0,0,0,0.324328,0,0.362524,0
b,1,0,0,0,0,1,0,0,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
b,1,0,0,0,0,1,0,1,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
c,1,1,1,0,0,0.774142,1,1,0
c,1,0,0,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,1,0,1,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,1,1,1,0,0,0,0.132041,0.736607,0
c,1,0,1,0,0,1,0,1,0
c,1,1,1,0,0,0.447823,1,1,0
b,1,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,1,0,0,0,0,0.579974,1,0
c,1,0,0.095759,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
a,1,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,1,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,1,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
a,1,0,0,0,0,0,0,0,0
b,1,0,1,0,0,0,1,1,0
c,1,0,1,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
c,1,0,0,0,0,1,0,1,0
a,0,0,0,0,0,0,0,1,0
c,1,0,0.115374,0,0,1,0,1,0
b,1,0.462844,1,0,0,1,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
b,1,0,0,0,0,1,0,0,0
b,0,0,0,0,0,0,0,0,0
a,1,0,1,0,0,1,0,0,0
a,1,0,0,0,0,1,0,0,0
b,0,0,0,0,0,0,0,0,0
c,1,0,0,0,0,1,0,1,0
c,1,0,0.91607,0,0,1,0,1,0
b,1,1,1,0,0,0.495521,1,0,0
b,0,0,0,0,0,0,0,0,0
b,0,0,0.97796,0,0,0,0,1,0
b,1,0,1,0,0,1,0,1,0
c,1,0.880155,1,0,0,0,0,0.910473,0
c,1,1,1,0,0,1,1,1,0
b,0,0,0,0,0,0,0,0,0
a,1,0,0,0,0,0,0,0,0
a,0,0,1,0,0,0,0,1,0
a,1,0,0,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
c,1,0,0,0,0,0.757995,0,1,0
b,1,0,1,0,0,1,1,0,0
b,1,0,0,0,0,0,0,1,0
c,1,0,0,0,0,1,0,1,0
c,1,0,0,0,0,1,0,1,0
a,1,0,0,0,0,1,0,1,0
c,1,1,1,0,0,0.316319,1,1,0
b,1,1,1,0,0,0.761367,1,0,0
b,0,0,1,0,0,0,0,1,0
c,1,1,1,0,0,0,1,1,0
b,0,1,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0.709206,0,0,0,0,0,0
b,0,1,0,0,0,0,1,0.513623,0
a,0,0,0,0,0,0,0,0,0
b,1,0.814159,1,0,0,0,1,0,0
b,1,0,1,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,1,0,0,0,0,1,0,0
b,0,0,0,0,0,0,0,0,0
b,0,0,1,0,0,0,0,1,0
b,1,0,0.265975,0,0,1,0,0,0
a,0,0,0,0,0,0,0,1,0
a,1,0,0,0,0,1,0,0,0
b,0,0,0,0,0,0,0,1,0
a,1,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
a,1,0,1,0,0,1,0,0,0
b,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
b,1,0,1,0,0,1,0,1,0
c,1,0,0,0,0,1,0,1,0
b,1,0,0,0,0,0,0,0,0
a,0,0,0,0,1,0,0,0,0
a,1,0,0,0,0,1,0,0,0
b,1,0,0,0,0,0,0,1,0
c,1,0,0.963236,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,1,0,0,0,0,1,0,1,0
c,1,1,1,0,0,0,0.203203,0.530977,0
a,1,0,0,0,0,1,0,0,0
c,1,1,1,0,0,1,1,1,0
b,1,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,1,1,1,0,0,0.574553,1,1,0
c,0.868837,1,1,0,0,0,0.751046,1,0
a,1,0,1,0,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
b,1,0,0,0,0,1,0,1,0
b,1,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
