@relation 'wicket_arc_prediction_change-weka.filters.unsupervised.attribute.Remove-R1,9-10-weka.filters.supervised.instance.SMOTE-C3-K5-P5300.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P580.0-S1-weka.filters.unsupervised.attribute.Add-NLogical_Dependency-C2-W1.0-weka.filters.unsupervised.attribute.Add-NClone_Comp-C8-W1.0-weka.filters.unsupervised.attribute.Add-NDependency_Cycle-C10-W1.0-weka.filters.unsupervised.instance.Resample-S1-Z20.0'

@attribute label {a,b,c}
@attribute Logical_Dependency numeric
@attribute Concern_Overload numeric
@attribute Link_Overload numeric
@attribute Scattered_Parasitic_Functionality numeric
@attribute Unused_Interface numeric
@attribute Brick_Functionality_Overload numeric
@attribute Clone_Comp numeric
@attribute Sloopy_Delegation numeric
@attribute Dependency_Cycle numeric

@data
c,0,0,1,1,0,0,0,1,0
b,0,0,1,1,0,1,0,1,0
c,0,0,1,1,0,0,0,1,0
b,0,0,1,1,0,1,0,0,0
b,0,1,0,1,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
a,0,0,1,1,0,0,0,0,0
a,0,0,0,1,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
a,0,1,0,1,0,0,0,0,0
c,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,1,0,0,0,0,1,0
b,0,0,1,1,0,1,0,0,0
c,0,1,1,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
a,0,0,1,0,0,1,0,1,0
b,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
b,0,0,0,1,0,0,0,1,0
c,0,1,0.126816,1,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,1,0,0,0,0,0,1,0
a,0,1,0,1,0,0,0,1,0
c,0,0,1,1,0,0.127896,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
b,0,0,1,0,0,0,0,1,0
b,0,0,0,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
c,0,1,1,1,0,0,0,0.039793,0
b,0,0,1,1,0,1,0,1,0
c,0,1,1,1,0,0,0,1,0
a,0,0,1,1,0,1,0,1,0
c,0,1,1,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
a,0,0,1,0,0,1,0,1,0
b,0,0,1,1,0,0,0,0,0
b,0,0,1,1,0,0,0,0,0
a,0,0,0,1,0,0,0,0,0
a,0,0,0,0,0,0,0,1,0
a,0,1,0,0,0,0,0,1,0
b,0,0,1,1,0,1,0,1,0
a,0,0,0,0,0,0,0,1,0
a,0,0,0,1,0,0,0,1,0
c,0,0,1,1,0,0.230196,0,1,0
b,0,0,0,0,0,0,0,0,0
b,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,0,0
b,0,1,0,0,0,0,0,0.070111,0
c,0,0,1,1,0,0.44004,0,1,0
b,0,0,1,1,0,1,0,1,0
c,0,0,1,1,0,0,0,0.668838,0
c,0,0.190282,1,1,0,0,0,1,0
a,0,0,1,0,0,1,0,0,0
c,0,1,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
a,0,1,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
b,0,0.621277,0,1,0,0,0,1,0
c,0,1,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
c,0,1,1,1,0,0,0,1,0
a,0,0,1,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,1,1,0,1,0,1,0
a,0,0,0,0,0,0,0,1,0
b,0,0,0,1,0,0,0,1,0
b,0,1,0,1,0,0,0,0,0
b,0,0,0,1,0,0,0,0,0
c,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,1,0,0,0,1,0
b,0,0,1,1,0,1,0,1,0
b,0,0,1,0.526131,0,1,0,1,0
c,0,0,0.824799,0,0,0,0,0,0
a,0,0,1,1,0,1,0,1,0
b,0,0,1,0.103973,0,1,0,1,0
c,0,0,0,1,0,0,0,0.644069,0
b,0,0,0,0,0,0,0,0,0
a,0,0,1,0,0,0,0,0,0
b,0,0,0,1,0,0,0,0,0
b,0,0,0,1,0,0,0,0,0
c,0,1,1,1,0,0,0,1,0
b,0,1,0,1,0,0,0,0,0
c,0,0,0.903779,1,0,0,0,1,0
a,0,0,1,1,0,1,0,1,0
a,0,0,1,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,1,1,1,0,0,0,1,0
b,0,0,1,0,0,0,0,1,0
b,0,0,1,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,1,1,0,0,0,0,0
a,0,1,0,0,0,0,0,0,0
c,0,0,0,1,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
a,0,0,1,1,0,1,0,1,0
a,0,0,1,1,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,1,0,0,0,0,0
c,0,0.276052,0,1,0,0,0,1,0
c,0,1,1,1,0,0,0,1,0
c,0,0,0,0,0,0,0,0,0
c,0,0,0.758541,0,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
b,0,1,0,0,0,0,0,0,0
b,0,0,0,1,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,1,0,0,0,0,0
c,0,0,0,0,0,0,0,0,0
c,0,0.004957,0,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
b,0,0,1,1,0,0,0,0,0
b,0,1,1,1,0,1,0,1,0
a,0,0,0,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,1,1,0,1,0,1,0
c,0,0,1,1,0,0,0,1,0
b,0,0,1,1,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
b,0,0,0,1,0,0,0,1,0
b,0,0.614515,1,1,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
b,0,0,1,1,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0.18033,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,1,0.621985,1,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,1,0,1,0,0,0,1,0
a,0,0,1,0,0,1,0,1,0
a,0,0,1,0,0,0,0,0,0
c,0,0,0.637518,1,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,1,1,1,0,0,0,1,0
b,0,0,1,1,0,1,0,1,0
a,0,0,1,0,0,1,0,1,0
c,0,0,0,1,0,0,0,0.757702,0
a,0,0,1,0,0,1,0,1,0
b,0,0,0,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
b,0,0,1,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0.90747,0,1,0
a,0,0,0,0,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
b,0,0,1,1,0,1,0,0,0
b,0,0,0,1,0,0,0,0,0
b,0,0,0,1,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
b,0,0,1,1,0,0,0,0,0
b,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
b,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0.873782,0,1,0
c,0,0,1,1,0,0,0,1,0
c,0,1,1,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
b,0,0,1,1,0,1,0,1,0
b,0,0,1,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
b,0,0,1,0,0,0,0,0,0
b,0,1,1,1,0,0,0,1,0
a,0,0,1,0,0,0,0,0,0
b,0,0,1,1,0,0,0,1,0
b,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,1,1,0,0,0,0,1,0
a,0,0,1,1,0,1,0,0,0
b,0,0,1,1,0,1,0,1,0
b,0,0,1,1,0,1,0,1,0
b,0,0,0,0,0,0,0,0,0
b,0,1,1,1,0,0.958078,0,1,0
a,0,0,1,1,0,1,0,1,0
a,0,0,1,0,0,0,0,0,0
c,0,1,1,1,0,0,0,1,0
a,0,1,0,0,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
a,0,0,1,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,1,0,1,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
c,0,1,0.848041,1,0,0,0,1,0
b,0,0,0,1,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
c,0,0,1,1,0,1,0,1,0
a,0,0,0,0,0,0,0,1,0
c,0,0,1,1,0,1,0,1,0
c,0,0,1,1,0,1,0,1,0
c,0,1,1,1,0,0,0,0.075246,0
b,0,0,0,1,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,1,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
c,0,1,0.411843,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,1,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,1,0
c,0,0,0.248805,1,0,0,0,0,0
c,0,0,1,1,0,0.102671,0,1,0
b,0,0,1,0,0,0,0,0,0
b,0,0,1,1,0,1,0,1,0
a,0,0,1,0,0,1,0,0,0
b,0,0,1,1,0,1,0,1,0
b,0,0,0,1,0,0,0,0,0
b,0,0,0,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,1,1,0,1,0,1,0
c,0,0,1,1,0,0,0,1,0
c,0,0,0.816114,0,0,0,0,0,0
b,0,0,1,1,0,1,0,1,0
b,0,0,1,1,0,1,0,1,0
c,0,0,1,1,0,0,0,1,0
c,0,0,1,1,0,0.250114,0,1,0
b,0,0.123276,1,1,0,1,0,0,0
c,0,0,1,1,0,0,0,1,0
c,0,0,0,0,0,0,0,0,0
c,0,0,0,0,0,0,0,0,0
b,0,0,1,1,0,0,0,0,0
c,0,0,1,1,0,1,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,0,0,0,0,0,1,0
c,0,0,1,1,0,0.110796,0,1,0
c,0,0,1,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,1,0,0,0,0,0,0
c,0,1,1,1,0,0,0,1,0
b,0,0,0,1,0,0,0,0,0
b,0,0,1,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0,0
b,0,0,1,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
b,0,0,1,1,0,1,0,0,0
c,0,0,0,0.949638,0,0,0,0,0
c,0,0,1,1,0,0,0,1,0
a,0,0,1,1,0,0,0,1,0
a,0,0,0,0,0,0,0,0,0
a,0,0,1,1,0,0,0,1,0
c,0,0,0,0,0,0,0,0,0
a,0,0,1,0,0,1,0,1,0
c,0,0,1,1,0,1,0,1,0
b,0,0,1,1,0,0,0,1,0
c,0,0,1,1,0,0,0,1,0
